,News Outlet,Compound,Positive,Neutral,Negative,Text,Date Created
380,@FoxNews,0.0,0.0,1.0,0.0,Trump neuters ObamaCare birth control coverage mandate with limits on plans covering abortion https://t.co/ZXX1uDaqXl,Thu Nov 08 02:46:10 +0000 2018
381,@FoxNews,0.4939,0.144,0.856,0.0,The New York Police Department gathered about 20 saluting officers and held an aviation flyover to honor an Emergen… https://t.co/AUnS1mBlzM,Thu Nov 08 02:38:00 +0000 2018
382,@FoxNews,0.0772,0.106,0.894,0.0,"RT @FoxBusiness: .@KellyannePolls: ""Many people want to work in @POTUS' administration."" https://t.co/to6mCzFkA7",Thu Nov 08 02:33:06 +0000 2018
383,@FoxNews,0.6833,0.224,0.776,0.0,"A trooper took this beautiful photo of a double rainbow over a New York State Police squad car, Tuesday. https://t.co/j9V1h3Ja5p",Thu Nov 08 02:21:04 +0000 2018
384,@FoxNews,0.0,0.0,1.0,0.0,Jeff Sessions' departure leads to questions about Russia probe's future https://t.co/5iWsDcmrYO,Thu Nov 08 02:16:29 +0000 2018
385,@FoxNews,-0.4404,0.0,0.782,0.218,".@TuckerCarlson: ""While everyone else obsessed over dossiers and FISA warrants, Sessions worried about the mission… https://t.co/9Kv1DtfGKv",Thu Nov 08 02:07:37 +0000 2018
386,@FoxNews,0.0,0.0,1.0,0.0,South Carolina voter told to remove 'Trump' shirt in order to vote: report https://t.co/HXoKJGWYxV,Thu Nov 08 02:04:34 +0000 2018
387,@FoxNews,0.0772,0.091,0.909,0.0,Virginia drug-dealing mom gets 10-day jail sentence after providing marijuana to three children https://t.co/PiU3CthxVx,Thu Nov 08 02:00:56 +0000 2018
388,@FoxNews,0.7964,0.283,0.717,0.0,".@TuckerCarlson: ""Supporting marriage and children is the best, maybe the only way, for Republicans or any of us to… https://t.co/WrELn434wB",Thu Nov 08 01:42:53 +0000 2018
389,@FoxNews,0.5106,0.163,0.837,0.0,Fox News Channel tops all broadcast and cable news networks in total viewers for midterm election coverage.… https://t.co/H418QSswpI,Thu Nov 08 01:39:30 +0000 2018
390,@FoxNews,0.3818,0.191,0.809,0.0,"Sacha Baron Cohen revives 'Borat' character to talk politics, midterm election https://t.co/taa4Z5RCj1",Thu Nov 08 01:37:28 +0000 2018
391,@FoxNews,-0.6597,0.0,0.686,0.314,"Violinist claims Southwest Airlines forced him to leave flight after he refused to check $80,000 instrument https://t.co/S5TxSoH3uu",Thu Nov 08 01:25:49 +0000 2018
392,@FoxNews,-0.1027,0.0,0.915,0.085,"'Take Their Word For It': Jim Jordan Warns of Congressional Investigations By Nadler, Waters, Schiff https://t.co/ZXsUPobdbG",Thu Nov 08 01:13:00 +0000 2018
393,@FoxNews,0.0,0.0,1.0,0.0,"Former Governor John Sununu: ""What really made a big difference in the House races around the country last night is… https://t.co/HYFtiI57mO",Thu Nov 08 01:05:46 +0000 2018
394,@FoxNews,-0.2732,0.0,0.826,0.174,"Georgia posts private information of 300,000 absentee voters (via @keiperjourno) https://t.co/5H4ETZthYC",Thu Nov 08 01:01:04 +0000 2018
395,@FoxNews,-0.4767,0.0,0.795,0.205,"CNN's Jim Acosta press pass suspended by White House, Sarah Sanders announces https://t.co/5iiXWRUrCI",Thu Nov 08 00:58:26 +0000 2018
396,@FoxNews,-0.4767,0.0,0.807,0.193,"BREAKING: CNN's Jim Acosta press pass suspended by White House, Sarah Sanders announces https://t.co/eBITlnvfUj",Thu Nov 08 00:53:56 +0000 2018
397,@FoxNews,0.0,0.0,1.0,0.0,".@GovChrisSununu: ""I don't think last night was a referendum on the president. I think last night was really a refe… https://t.co/lsznjxEPqK",Thu Nov 08 00:50:10 +0000 2018
398,@FoxNews,0.1027,0.098,0.825,0.077,Dershowitz on Sessions' Departure: Not All GOP Senators Will Allow Trump to Demand 'Loyalty' From New AG https://t.co/lrq24Ih7lc,Thu Nov 08 00:32:49 +0000 2018
399,@FoxNews,0.0,0.0,1.0,0.0,"RT @MikeEmanuelFox: Democrats gear up for 2020 presidential race - from #SpecialReport tonight: 

https://t.co/2rYNfdShiO",Thu Nov 08 00:29:01 +0000 2018
400,@nytimes,0.0,0.0,1.0,0.0,"In a Q&amp;A in 2014, Matthew Whitaker, the newly installed acting attorney general, said the courts “are supposed to b… https://t.co/ZWiD2GLkgR",Thu Nov 08 20:20:05 +0000 2018
401,@nytimes,0.0,0.0,1.0,0.0,The Florida Senate race has only narrowed since Republican Rick Scott claimed victory against Democrat Bill Nelson.… https://t.co/BmMNE0pBeO,Thu Nov 08 20:05:02 +0000 2018
402,@nytimes,0.5267,0.152,0.848,0.0,"In 7 days, lawyers for The Times helped reporters gain access to hundreds of pages of sealed documents, closed proc… https://t.co/Sccef1q4Tp",Thu Nov 08 19:50:07 +0000 2018
403,@nytimes,-0.34,0.0,0.862,0.138,"Witnesses describe the scene after a gunman opened fire in a country-western bar in Thousand Oaks, California https://t.co/T5v23RFmBF",Thu Nov 08 19:36:04 +0000 2018
404,@nytimes,0.0,0.0,1.0,0.0,"RT @jennymedina: Another day, another mass shooting. Im in Thousand Oaks along with ⁦@thomasfullerNYT⁩ &amp; ⁦@jdelreal⁩ (who spoke to survivor…",Thu Nov 08 19:21:05 +0000 2018
405,@nytimes,0.0,0.0,1.0,0.0,"In Opinion

Op-Ed contributors Neal K. Katyal and George T. Conway III write, ""President Trump’s installation of Ma… https://t.co/wOHGFKh6YV",Thu Nov 08 19:15:05 +0000 2018
406,@nytimes,0.0,0.0,1.0,0.0,RT @nytimesbusiness: Q: Is there a way for a man to ask out a younger woman at work without coming across as sleazy? A: The only acceptable…,Thu Nov 08 19:11:06 +0000 2018
407,@nytimes,0.5574,0.223,0.777,0.0,"As she heads to Washington, Alexandria Ocasio-Cortez hears one message from voters: ""Please don’t fold. Please don’… https://t.co/stpNzMyssh",Thu Nov 08 19:00:12 +0000 2018
408,@nytimes,0.0,0.0,1.0,0.0,"Prince Charles, in a documentary, says he won't be an activist king https://t.co/0NOwJkKDU6",Thu Nov 08 18:46:00 +0000 2018
409,@nytimes,-0.1027,0.0,0.92,0.08,"RT @npfandos: An empty Capitol, but Mitch McConnell is receiving visitors. Rupert Murdoch in this case. https://t.co/TPcTmykuJs",Thu Nov 08 18:37:47 +0000 2018
410,@nytimes,0.1027,0.118,0.882,0.0,"""It is only a matter of time before a clash occurs,"" an expert says, as the American Navy challenges China’s milita… https://t.co/H9bCkL056t",Thu Nov 08 18:30:09 +0000 2018
411,@nytimes,-0.128,0.0,0.919,0.081,"Google will overhaul how it handles sexual misconduct claims, after employees protested over revelations of big exi… https://t.co/IRGhqUnJ5d",Thu Nov 08 18:15:08 +0000 2018
412,@nytimes,0.0,0.0,1.0,0.0,RT @JulietMacur: Found inside the USA Gymnastics headquarters: Documents from the Karolyi ranch that Texas prosecutors have long been searc…,Thu Nov 08 18:05:23 +0000 2018
413,@nytimes,0.0,0.0,1.0,0.0,Keep track of who's in and who's out at the White House with this updated interactive tool https://t.co/BqLYC2x9AB,Thu Nov 08 18:01:05 +0000 2018
414,@nytimes,-0.2263,0.0,0.905,0.095,"Brian Kemp, the Republican who has claimed victory in Georgia’s governor’s race, is resigning as secretary of state… https://t.co/7YsjjgBHCF",Thu Nov 08 17:46:06 +0000 2018
415,@nytimes,0.5267,0.129,0.871,0.0,"The Year of the Woman is living up to its name, with a record 117 women winning office in the 2018 U.S. midterm ele… https://t.co/HeDlO8jjTZ",Thu Nov 08 17:29:05 +0000 2018
416,@nytimes,-0.5574,0.0,0.82,0.18,"RT @dgelles: Corner Office with Sundar Pichai of Google. We talk the walkout, China and whether Silicon Valley has lost its edge. https://t…",Thu Nov 08 17:25:04 +0000 2018
417,@nytimes,0.7845,0.345,0.655,0.0,New research strongly suggests that people who gained health care coverage through Medicaid expansion were more lik… https://t.co/ne3YNi1x1d,Thu Nov 08 17:14:04 +0000 2018
418,@nytimes,0.1027,0.134,0.753,0.113,"Israeli police recommend bribery charges against 4 confidants of Prime Minister Benjamin Netanyahu, related to mult… https://t.co/HObXvOm3ZT",Thu Nov 08 17:00:02 +0000 2018
419,@nytimes,0.4497,0.136,0.803,0.061,RT @monicadavey1: The Midwest is no monolith but it mostly values moderation and pragmatism. ⁦And that’s what it saw in the election. @Mitc…,Thu Nov 08 16:50:04 +0000 2018
420,@nytimes,-0.296,0.0,0.872,0.128,"Here is what we know about the suspect in the shooting in Thousand Oaks, California https://t.co/yHTM131PM0",Thu Nov 08 16:45:04 +0000 2018
421,@nytimes,0.6369,0.215,0.785,0.0,"""It's worth asking, over the long term, why a single American company is in the position of protecting free and fai… https://t.co/Lk6igJjpQ3",Thu Nov 08 16:31:03 +0000 2018
422,@nytimes,0.0,0.0,1.0,0.0,"While dozens of districts became more red, the overwhelming trend on Tuesday was a blue shift: 312 districts swung… https://t.co/XPDBuuPrZL",Thu Nov 08 16:15:05 +0000 2018
423,@nytimes,0.4019,0.119,0.881,0.0,"RT @nytimesworld: When Facebook, YouTube and others use algorithms to keep us engaged, that can lead to unintended consequences. Max Fisher…",Thu Nov 08 16:05:03 +0000 2018
424,@nytimes,-0.4767,0.0,0.846,0.154,Lucy McBath has defeated Republican incumbent Karen Handel to represent Georgia's 6th District. McBath is the mothe… https://t.co/tda8uYWxKZ,Thu Nov 08 16:00:10 +0000 2018
425,@nytimes,0.9062,0.451,0.549,0.0,"Nicolas Mathieu has won France's top literary award, the Goncourt Prize, for ""Leurs Enfants Après Eux"" (""Their Chil… https://t.co/GxFr1a1BPX",Thu Nov 08 15:44:06 +0000 2018
426,@nytimes,0.0857,0.082,0.853,0.065,"""Technology doesn't solve humanity’s problems. It was always naïve to think so. Technology is an enabler, but human… https://t.co/yM2fCQXfFM",Thu Nov 08 15:29:02 +0000 2018
427,@nytimes,0.0,0.0,1.0,0.0,"Robert Mueller has obtained records of communications between Arron Banks, a Brexit backer, and Russian diplomats https://t.co/EngU96GXQc",Thu Nov 08 15:20:05 +0000 2018
428,@nytimes,0.5559,0.234,0.766,0.0,"Eric Schneiderman, the former New York attorney general, will not face criminal charges, prosecutors said. 4 women… https://t.co/S2bi0Fc54Y",Thu Nov 08 15:19:13 +0000 2018
429,@nytimes,0.0754,0.142,0.727,0.131,"""I don't think there is anything more heroic than what he did,"" a colleague said about Sgt. Ron Helus, who died in… https://t.co/tGLKaBMqm3",Thu Nov 08 15:12:08 +0000 2018
430,@nytimes,-0.4588,0.0,0.824,0.176,Jeff Sessions's forced departure as attorney general was the hot topic on late-night TV https://t.co/rK2CH6UjN3,Thu Nov 08 15:00:10 +0000 2018
431,@nytimes,0.0,0.0,1.0,0.0,"""The one laudable thing he did was to recuse himself from the Russia investigation, and for that, he is being fired… https://t.co/pvgSLfwsES",Thu Nov 08 14:51:04 +0000 2018
432,@nytimes,0.0,0.0,1.0,0.0,Florida is accustomed to razor-thin vote margins. But Tuesday’s election has seen five races so close they could go… https://t.co/C01uUaLJ3N,Thu Nov 08 14:31:03 +0000 2018
433,@nytimes,0.5267,0.152,0.848,0.0,Breaking News: Justice Ruth Bader Ginsburg is recovering in the hospital after fracturing three ribs in a fall at h… https://t.co/e4i4y4suj6,Thu Nov 08 14:28:06 +0000 2018
434,@nytimes,-0.743,0.092,0.586,0.322,"""Young people are sick and tired of going to funerals of their friends,"" said a Parkland shooting survivor. ""They a… https://t.co/6v1BasyWpy",Thu Nov 08 14:15:11 +0000 2018
435,@nytimes,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/Om9ftroEPq,Thu Nov 08 14:00:12 +0000 2018
436,@nytimes,0.0,0.0,1.0,0.0,"In Opinion

The Editorial Board writes: ""The Department of Justice,"" Jeff Sessions once said, ""will not be improper… https://t.co/6o1njxu28r",Thu Nov 08 13:49:03 +0000 2018
437,@nytimes,-0.6486,0.122,0.61,0.268,"His voice cracking, the Ventura County sheriff identified one of the dead as Sgt. Ron Helus. ""He died a hero becaus… https://t.co/B9xaWfxwGC",Thu Nov 08 13:40:08 +0000 2018
438,@nytimes,0.5994,0.205,0.795,0.0,RT @adamgoldmanNYT: Whitaker and Trump also share similar views on what they consider the need for a special counsel to investigate Hillary…,Thu Nov 08 13:29:06 +0000 2018
439,@nytimes,-0.2023,0.11,0.748,0.142,"The rampage began late Wednesday at the popular country music venue in Thousand Oaks. ""There were shots fired at th… https://t.co/rPTSSIuclu",Thu Nov 08 13:09:17 +0000 2018
440,@nytimes,0.4939,0.219,0.781,0.0,"Your daily @DealBook Briefing:

• Businesses breathe a sigh of relief over the midterms. 

• Tesla names a new chai… https://t.co/RPCMUsMbqN",Thu Nov 08 13:00:10 +0000 2018
441,@nytimes,-0.7096,0.0,0.742,0.258,"""It is unacceptable and un-American for the president to expel a reporter for doing his job aggressively,"" the Amer… https://t.co/OFjb6gjgRp",Thu Nov 08 12:45:05 +0000 2018
442,@nytimes,0.3182,0.119,0.881,0.0,Prime Minister Justin Trudeau apologized for Canada’s decision to turn away a steamliner full of Jewish refugees fl… https://t.co/VuRQGihkN8,Thu Nov 08 12:31:02 +0000 2018
443,@nytimes,0.0,0.0,1.0,0.0,"RT @jdelreal: I'm here in Thousand Oaks, Calif., where a gunman unleashed a barrage of bullets at the Borderline Bar &amp; Grill. There's still…",Thu Nov 08 12:30:58 +0000 2018
444,@nytimes,-0.34,0.0,0.714,0.286,Why Trump is firing Sessions now https://t.co/Zx0zVp72Ln,Thu Nov 08 12:15:02 +0000 2018
445,@nytimes,0.0,0.0,1.0,0.0,"Tesla named Robyn Denholm, a board member since 2014 and a longtime technology and telecommunications executive, as… https://t.co/X0vHSsFZAE",Thu Nov 08 12:00:07 +0000 2018
446,@nytimes,0.0,0.0,1.0,0.0,"""People started running to the back door,"" said a woman who had been inside the bar. She heard someone shout, ""Get… https://t.co/4g2BGYVvOp",Thu Nov 08 11:51:04 +0000 2018
447,@nytimes,0.0,0.0,1.0,0.0,"Morning Briefing: Here's what you need to know to start your day 
 https://t.co/nl0LTsA6WV",Thu Nov 08 11:41:04 +0000 2018
448,@nytimes,0.34,0.221,0.656,0.123,"President Trump threatened to adopt a ""warlike posture"" against Democrats if they use their newly won control of th… https://t.co/lzeWnp7DLy",Thu Nov 08 11:31:03 +0000 2018
449,@nytimes,-0.6705,0.0,0.78,0.22,"Breaking News: Twelve people, including a sheriff’s deputy, were killed in a shooting at a bar outside Los Angeles.… https://t.co/x57c2Y3Q8p",Thu Nov 08 11:21:41 +0000 2018
450,@nytimes,-0.4767,0.0,0.86,0.14,"RT @nytimesworld: Fourteen people, including the former head of the national police, were arrested in Peru after police dismantled a human…",Thu Nov 08 11:20:37 +0000 2018
451,@nytimes,0.25,0.118,0.882,0.0,"During nearly two decades as a senator, Jeff Sessions endorsed only one presidential candidate: Donald Trump https://t.co/lyraZPEp7y",Thu Nov 08 11:05:02 +0000 2018
452,@nytimes,-0.7783,0.0,0.709,0.291,RT @nytimesworld: The actor Geoffrey Rush is suing an Australian tabloid that accused of him of sexually harassing a young actress last yea…,Thu Nov 08 10:44:04 +0000 2018
453,@nytimes,-0.6486,0.0,0.823,0.177,"The gunman is dead and ""multiple injuries"" have been reported at the Borderline Bar and Grill in in Thousand Oaks,… https://t.co/Kqq2zI89N7",Thu Nov 08 10:27:55 +0000 2018
454,@nytimes,-0.5719,0.0,0.879,0.121,"RT @nytimesworld: The image on the wall of a cave deep in the jungles of Borneo may be crude. But it also is more than 40,000 years old, sc…",Thu Nov 08 10:14:03 +0000 2018
455,@nytimes,0.0,0.0,1.0,0.0,"Robert Mueller has obtained records of communications between Arron Banks, a Brexit backer, and Russian diplomats https://t.co/ojc3sNSjhz",Thu Nov 08 10:00:12 +0000 2018
456,@nytimes,0.1513,0.127,0.772,0.1,The cancellation of a meeting leaves little doubt that the diplomatic process between the United States and North K… https://t.co/4ok1umIWt6,Thu Nov 08 09:53:34 +0000 2018
457,@nytimes,0.4019,0.137,0.863,0.0,"""It's an active situation,"" said a spokesman for the Ventura County Sheriff's Department, adding that the gunman co… https://t.co/RkXEhcIYSp",Thu Nov 08 09:40:00 +0000 2018
458,@nytimes,0.0,0.0,1.0,0.0,"Midterm results showed that Americans are still wrestling with who should be allowed to purchase guns, how they sho… https://t.co/0sefD7GcpI",Thu Nov 08 09:32:24 +0000 2018
459,@nytimes,0.0917,0.216,0.581,0.203,One of Russia’s most daring and innovative directors is charged in a financial fraud case widely seen among the cou… https://t.co/yB6jGoJdRN,Thu Nov 08 09:15:01 +0000 2018
460,@nytimes,-0.4945,0.083,0.748,0.169,"Li Ka-shing may be one of the most influential businessmen in Asia, but that reputation — and fear of Chinese influ… https://t.co/TabqD7uYGb",Thu Nov 08 09:00:12 +0000 2018
461,@nytimes,0.0,0.0,1.0,0.0,"“I just started hearing these big pops,” said a witness interviewed by ABC7. “The gunman was throwing smoke grenade… https://t.co/wVXk9BA4LJ",Thu Nov 08 08:55:17 +0000 2018
462,@nytimes,0.0,0.0,1.0,0.0,"Judy Meisel was 12 when she arrived at Stutthof. At 89, she can still remember standing naked, in line for the gas… https://t.co/3JcV3lQUTo",Thu Nov 08 08:45:05 +0000 2018
463,@nytimes,-0.7351,0.0,0.733,0.267,Investigators broadened the possibilities of what may have contributed to the fatal crash of a Boeing 737 Max 8 las… https://t.co/TptGkdG437,Thu Nov 08 08:31:39 +0000 2018
464,@nytimes,0.5106,0.155,0.845,0.0,Breaking News: Police and rescue workers responded to reports that several people were shot at a country and wester… https://t.co/wBCaAboML7,Thu Nov 08 08:23:28 +0000 2018
465,@nytimes,0.4215,0.149,0.851,0.0,"President Trump nominated a Republican lawyer to become the United States ambassador to Australia, filling the long… https://t.co/HNvaj3h9UP",Thu Nov 08 08:00:07 +0000 2018
466,@nytimes,-0.0772,0.0,0.902,0.098,This year’s midterm election cycle has exposed just how fragile Facebook remains https://t.co/qDiaGknErR,Thu Nov 08 07:45:03 +0000 2018
467,@nytimes,0.5719,0.188,0.812,0.0,"Native Americans notched historic electoral wins on Tuesday, in a country where indigenous people were not granted… https://t.co/8Uc9jkBsQq",Thu Nov 08 07:30:05 +0000 2018
468,@nytimes,-0.4767,0.065,0.736,0.199,"Asia Bibi, who was acquitted after 8 years on death row, was released from prison but remains under government prot… https://t.co/FWnBHjRlzi",Thu Nov 08 07:15:06 +0000 2018
469,@nytimes,0.4215,0.135,0.865,0.0,Republicans’ expansion of their Senate majority means it's easier for the White House and Mitch McConnell to confir… https://t.co/QB5zDNaBtB,Thu Nov 08 07:00:09 +0000 2018
470,@nytimes,-0.7003,0.0,0.734,0.266,"“Florida’s being Florida."" The Senate race was headed to — what else? — a dreaded recount, bringing back haunting m… https://t.co/DoZrnZWcoT",Thu Nov 08 06:45:04 +0000 2018
471,@nytimes,0.0,0.0,1.0,0.0,"At 92, the last living giant of 20th-century music has written his first opera https://t.co/wOtXM0s5dN",Thu Nov 08 06:32:03 +0000 2018
472,@nytimes,0.0,0.0,1.0,0.0,4 states had ballot measures related to medical and recreational marijuana use. Voters embraced 3 of them. https://t.co/IAJmmfHZAP,Thu Nov 08 06:17:02 +0000 2018
473,@nytimes,0.2023,0.214,0.612,0.173,"RT @nytopinion: With Jeff Sessions out, the Mueller investigation faces its greatest threat https://t.co/dQgMWfQZZP",Thu Nov 08 06:02:04 +0000 2018
474,@nytimes,0.1531,0.11,0.89,0.0,What do the midterm results mean for U.S. action on global warming? 5 takeaways: https://t.co/2kJursVKpj,Thu Nov 08 05:47:03 +0000 2018
475,@nytimes,0.5423,0.209,0.791,0.0,"“No matter what happens,” said Beth Dabruzzo, who hand-wrote thousands of postcards to voters encouraging them to v… https://t.co/h55JlPuWP3",Thu Nov 08 05:32:06 +0000 2018
476,@nytimes,0.6124,0.275,0.65,0.075,"A worldwide strike by antiquarian booksellers against an Amazon subsidiary proved successful after 2 days, with the… https://t.co/WSryZH8Kqr",Thu Nov 08 05:22:03 +0000 2018
477,@nytimes,0.0,0.0,1.0,0.0,“This was a wipeout for Republicans in the Northeast” https://t.co/DApKpXFEcg,Thu Nov 08 05:12:05 +0000 2018
478,@nytimes,-0.4215,0.0,0.843,0.157,"A city in India broke a world record with more than 300,000 Diwali lamps illuminating the streets https://t.co/zIiwfGy9zS",Thu Nov 08 05:02:04 +0000 2018
479,@nytimes,0.0258,0.176,0.694,0.131,A man who destroyed President Trump’s star on the Hollywood Walk of Fame with a pickax in July reached a plea deal… https://t.co/x5KUP5CPCc,Thu Nov 08 04:52:02 +0000 2018
480,@nytimes,0.0,0.0,1.0,0.0,"Two years after a divided country elected President Trump, voters returned to the polls and delivered a cascade of… https://t.co/Qec5bz5XOj",Thu Nov 08 04:40:04 +0000 2018
481,@nytimes,-0.3182,0.0,0.874,0.126,Our Washington bureau chief @bumillernyt responds to President Trump's decision to suspend the White House credenti… https://t.co/DkNRa47BX3,Thu Nov 08 04:31:00 +0000 2018
482,@nytimes,0.2732,0.14,0.86,0.0,"RT @clairecm: A record number of women will be serving in Congress. Amid everything else, it's important to remember that makes a differenc…",Thu Nov 08 04:22:05 +0000 2018
483,@nytimes,0.7506,0.363,0.637,0.0,A small number of rich and internationally connected cities keep widening their economic advantages over everywhere… https://t.co/PLCubo44M6,Thu Nov 08 04:12:02 +0000 2018
484,@nytimes,0.0,0.0,1.0,0.0,The new discovery indicates that people in Borneo were already making figurative images at the same time as people… https://t.co/GI8HeEFCEp,Thu Nov 08 04:02:07 +0000 2018
485,@nytimes,0.6486,0.231,0.769,0.0,RT @charlie_savage: The GOP success in the Senate midterm has set the stage for the conservative legal movement to reach new heights of cou…,Thu Nov 08 03:52:04 +0000 2018
486,@nytimes,0.2263,0.079,0.921,0.0,"Google employs around 7,000 in New York, and a space that size could allow it to more than double its local work fo… https://t.co/twBF3PjeZs",Thu Nov 08 03:42:05 +0000 2018
487,@nytimes,-0.4767,0.0,0.86,0.14,The White House suspended credentials for CNN's Jim Acosta and made a false claim against him after a clash with th… https://t.co/rKEEuIJXZv,Thu Nov 08 03:32:06 +0000 2018
488,@nytimes,-0.5859,0.0,0.756,0.244,A former U.S. representative from Texas was sentenced to 10 years in prison and ordered to pay about $1 million in… https://t.co/C4pyt35LFE,Thu Nov 08 03:22:05 +0000 2018
489,@nytimes,0.5719,0.179,0.821,0.0,RT @viaSimonRomero: Native Americans won big in the Midterms. It took years to get there. My story:  https://t.co/TfpGzS4PpX,Thu Nov 08 03:12:01 +0000 2018
490,@nytimes,0.0,0.0,1.0,0.0,"More than 150 L.G.B.T. candidates, a record, were elected in the U.S., and Massachusetts voted to uphold a state la… https://t.co/cncHQlIZCA",Thu Nov 08 03:02:08 +0000 2018
491,@nytimes,0.0,0.0,1.0,0.0,"In life, the Nevada brothel owner Dennis Hof claimed many titles: “America’s pimp” and the “Trump of Pahrump.” In d… https://t.co/DpYPpAzN3j",Thu Nov 08 02:47:03 +0000 2018
492,@nytimes,0.128,0.121,0.779,0.1,How the GOP lost the House: Republicans were mired in infighting over messaging and money while Democrats united in… https://t.co/ZjOzHUOAdI,Thu Nov 08 02:32:03 +0000 2018
493,@nytimes,0.2732,0.202,0.687,0.112,RT @adamgoldmanNYT: Senior Justice Department officials have viewed Mr. Whitaker with intense suspicion. His is seen by department official…,Thu Nov 08 02:22:05 +0000 2018
494,@nytimes,0.0,0.0,1.0,0.0,"Midterm election coverage delivers a ratings surge, with Fox News in the lead among total viewers https://t.co/DI2cduyMOW",Thu Nov 08 02:12:04 +0000 2018
495,@nytimes,0.0,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/MDywh3bxNJ,Thu Nov 08 02:02:01 +0000 2018
496,@nytimes,-0.34,0.0,0.821,0.179,How the firing of Jeff Sessions could affect the Russia investigation https://t.co/F45ceDIHhS,Thu Nov 08 01:47:03 +0000 2018
497,@nytimes,0.1779,0.19,0.688,0.121,"A gamer in Melbourne has had his assets frozen in connection with a cheat for Grand Theft Auto Online, raising ques… https://t.co/nlHI7uo8Wx",Thu Nov 08 01:32:05 +0000 2018
498,@nytimes,0.5423,0.137,0.863,0.0,RT @NickKristof: The response to my column on what Democrats can learn from the midterms is fascinating. Democrats in NY and California thi…,Thu Nov 08 01:17:01 +0000 2018
499,@nytimes,0.0,0.0,1.0,0.0,"In 1992, the first “Year of the Woman,” 54 women were elected to Congress. On Tuesday, more than 100 were. https://t.co/zPBPLTbn7q",Thu Nov 08 01:02:01 +0000 2018
